Budget currency,Date,Week,Month,Year,Hour,Advertiser account name,Advertiser account ID,Ad product,Portfolio ID,Portfolio name,Campaign ID,Campaign name,Campaign budget amount,Campaign bid strategy,Campaign rule amount,Campaign cost type,Campaign delivery status,Ad group ID,Ad group name,Ad group delivery status,Advertised product ID,Advertised product SKU,Placement Name,Placement size,Site or app,Placement classification,Target value,Target match type,Search term,Matched target,Impressions,Invalid impression rate,Clicks,Invalid clicks,Viewable CTR (vCTR),CTR,CPC,Viewable rate,Viewable impressions,Total cost,Purchases (all views),Sales (all views),Units sold (all views),Cost per purchase (all views),Purchase rate (all views),Purchase rate over clicks (all views),ROAS (all views),Purchases (new to brand),Purchase rate (new to brand),Detail page views,"Purchases (halo, all views)","Sales (halo, all views)","Units sold (halo, all views)",Detail page view rate,Add to cart,Add to list,Long-term sales,Long-term ROAS,Purchases (combined),ROAS (combined),ROAS from clicks (combined),Sales (combined),Units sold (combined),Cost per purchase (combined),Purchase rate (combined)
USD,"Jan 20, 2026",4,1,2026,13,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,65066619362726,B0F75KTD5R - Bullet Blender Cups 32 oz,"=""454876464276423""",SBV Kw Br 1st creative low bid - B0F75KTD5R,5,,,CPC,PAUSED,"=""532599164947974""",SBV Kw Br - B0F75KTD5R,ENABLED,B0F75KTD5R,,UNKNOWN,,Unknown,Other on-Amazon,+nutribullet+cups,BROAD,nutribullet blender cups,nutribullet blender cups,4,0.0%,1,0,50.0%,25.0%,0.47,,2,0.47,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,10,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,68925360001158,B0F74SWMRF - Ninja Blender Blade Replacement - 7-Fin,"=""37803562969861""",Sp Kw Br ninja blades replacement - B0F74SWMRF,5,legacy,,CPC,ENABLED,"=""300736397690508""",Sp Kw Br ninja blades replacement - B0F74SWMRF,ENABLED,B0F74SWMRF,MA-7YSQ-QFAK,UNKNOWN,,Unknown,Detail Page on-Amazon,,,ninja replacement blades,ninja replacement blades,4,0.0%,1,0,,25.0%,0.2,,0,0.2,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,8,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""52856964365632""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,10,unknown,,CPC,PAUSED,"=""553820293883634""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,ENABLED,B0FMYSZ585,,UNKNOWN,,Unknown,Top of Search on-Amazon,owala+lid+replacement,BROAD,black and gray owala replacement lid,black and gray owala replacement lid,1,0.0%,1,0,100.0%,100.0%,0.32,,1,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""52856964365632""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,10,unknown,,CPC,PAUSED,"=""553820293883634""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,ENABLED,B0FMYSZ585,,UNKNOWN,,Unknown,Top of Search on-Amazon,owala+lid+replacement,BROAD,owala lids replacement,owala lids replacement,1,0.0%,1,0,100.0%,100.0%,0.33,,1,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 26, 2026",5,1,2026,13,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,158965072190878,B0F74Q5JXY - Ninja Blender Cups Replacement,"=""558121348263173""",Sp Pt B07BGT8ZXM - B0F74Q5JXY,2,legacy,,CPC,ENABLED,"=""363537901697449""",Sp Pt B07BGT8ZXM - B0F74Q5JXY,ENABLED,B0F74Q5JXY,TO-2M2N-47CD,UNKNOWN,,Unknown,Detail Page on-Amazon,"asin=""B07BGT8ZXM""",TARGETING_EXPRESSION,B07BGT8ZXM,B07BGT8ZXM,3,0.0%,1,0,,33.3333%,0.4,,0,0.4,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,20,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,232043298537063,B0BYRGS1J9 - Replacement Lids,"=""457312447533301""",SBV Kw Ex - thermoflask lid replacement - B0BYRGS1J9,14,,,CPC,ENABLED,"=""474752024359578""",SBV Kw Ex - thermoflask lid replacement - B0BYRGS1J9,ENABLED,,,UNKNOWN,,Unknown,Detail Page on-Amazon,thermoflask lid replacement,EXACT,thermoflask lid replacement,thermoflask lid replacement,23,8.0%,1,0,12.5%,4.3478%,0.44,,8,0.44,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,9,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,141786303486095,B074T2FWJY - Heart Tea Infuser,"=""559097248370412""",SP Kw Br Tos tea+infusers - B074T2FWJY,5,legacy,,CPC,ENABLED,"=""552327702284296""",SP Kw Br tea+infusers - B074T2FWJY,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Detail Page on-Amazon,tea+infusers,BROAD,tea infuser wedding favor,tea infuser wedding favor,9,0.0%,2,0,,22.2222%,0.205,,0,0.41,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,14,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,232043298537063,B0BYRGS1J9 - Replacement Lids,"=""414470270483000""",Sp Kw Tos Ex - thermoflask lid replacement - B0BYRGS1J9,10,legacy,,CPC,ENABLED,"=""345067637716128""",replacement lids ( B0BYRGS1J9 ),ENABLED,B0BYRGS1J9,U2-1YIP-GCAF,UNKNOWN,,Unknown,Top of Search on-Amazon,thermoflask lid replacement,EXACT,thermoflask lid replacement,thermoflask lid replacement,4,0.0%,1,0,,25.0%,0.57,,0,0.57,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,13,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,232043298537063,B0BYRGS1J9 - Replacement Lids,"=""414470270483000""",Sp Kw Tos Ex - thermoflask lid replacement - B0BYRGS1J9,10,legacy,,CPC,ENABLED,"=""345067637716128""",replacement lids ( B0BYRGS1J9 ),ENABLED,B0BYRGS1J9,U2-1YIP-GCAF,UNKNOWN,,Unknown,Detail Page on-Amazon,thermoflask lid replacement,EXACT,thermoflask lid replacement,thermoflask lid replacement,5,44.4444%,1,0,,20.0%,0.2,,0,0.2,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,4,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,135041252058689,B0FBRRRV8P - Ear Covers,"=""542263819266448""",Sp Kw Ex Ros ear covers - B0FBRRRV8P,5,legacy,,CPC,ENABLED,"=""440378610552129""",Sp Kw Ex - ear covers - B0FBRRRV8P,ENABLED,B0FBRRRV8P,XL-RQXL-73BS,UNKNOWN,,Unknown,Detail Page on-Amazon,ear covers,EXACT,ear covers,ear covers,8,20.0%,1,0,,12.5%,0.39,,0,0.39,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,8,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,68925360001158,B0F74SWMRF - Ninja Blender Blade Replacement - 7-Fin,"=""37803562969861""",Sp Kw Br ninja blades replacement - B0F74SWMRF,5,legacy,,CPC,ENABLED,"=""300736397690508""",Sp Kw Br ninja blades replacement - B0F74SWMRF,ENABLED,B0F74SWMRF,MA-7YSQ-QFAK,UNKNOWN,,Unknown,Top of Search on-Amazon,,,ninja single serve blade,ninja single serve blade,1,0.0%,1,0,,100.0%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,11,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,262970418448725,Scavengers and Tests Ketar,"=""511529281503543""",SP Kw Scavenger,5,legacy,,CPC,ENABLED,"=""518769730425421""",SP Kw Scavenger,ENABLED,B074T2FWJY,LB-SRU9-1SJI,UNKNOWN,,Unknown,Other on-Amazon,tea infuser,BROAD,loose leaf tea infuser,loose leaf tea infuser,1,0.0%,1,0,,100.0%,0.08,,0,0.08,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,13,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,222549613359669,B0F74TJH24 - Ninja Replacement Blades,"=""446643782606080""",SP Kw Ex Tos - Ninja Blender Blade Replacement - B0F74TJH24,8,legacy,,CPC,ENABLED,"=""420118866620903""",SP Kw Ex Ninja Blender Blade Replacement - B0F74TJH24,ENABLED,B0F74TJH24,4C-RY24-QNAN,UNKNOWN,,Unknown,Detail Page on-Amazon,Ninja Blender Blade Replacement,EXACT,ninja blender blade replacement,ninja blender blade replacement,8,42.8571%,1,0,,12.5%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,6,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,118163182088436,B0DT9QXCC3 - Pour Over Coffee Dripper,"=""423560911548046""",Sp Kw Scavenger - B0DT9QXCC3,5,legacy,,CPC,ENABLED,"=""368781255379665""",Sp Kw Scavenger - B0DT9QXCC3,ENABLED,B0DT9QXCC3,P7-IPNB-14CQ,UNKNOWN,,Unknown,Other on-Amazon,pour over,BROAD,pour over,pour over,1,0.0%,1,0,,100.0%,0.33,,0,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,7,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,135041252058689,B0FBRRRV8P - Ear Covers,"=""472737763512983""",SBV Kw Br ear cover for shover - B0FBRRRV8P,10,manual,1500000,CPC,ENABLED,"=""508561452032111""",SBV Kw Br ear cover for shover - B0FBRRRV8P,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,ear cover for shover,BROAD,ear covers for shower,ear covers for shower,6,0.0%,1,1,50.0%,16.6667%,0.61,,2,0.61,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,7,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,222549613359669,B0F74TJH24 - Ninja Replacement Blades,"=""389234008888252""",SP Kw Br CO351B blade - B0F74TJH24,5,legacy,,CPC,ENABLED,"=""489589719836666""",SP Kw Br CO351B blade - B0F74TJH24,ENABLED,B0F74TJH24,4C-RY24-QNAN,UNKNOWN,,Unknown,Detail Page on-Amazon,CO351B blade,BROAD,ninja blender blade replacement,ninja blender blade replacement,4,0.0%,1,0,,25.0%,0.85,,0,0.85,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,22,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,23346572396872,B08V85NWJS - Foot Covers 200,"=""298785245010629""",SP PT B07GD1V2DS - B08V85NWJS,7,legacy,,CPC,ENABLED,"=""429779411660321""",Product,ENABLED,B08V85NWJS,W3-JH40-WU6D,UNKNOWN,,Unknown,Top of Search on-Amazon,"asin=""B07GD1V2DS""",TARGETING_EXPRESSION,vinyl foot gloves,vinyl foot gloves,1,0.0%,1,0,,100.0%,0.32,,0,0.32,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,7,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""52856964365632""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,10,unknown,,CPC,PAUSED,"=""553820293883634""",SB Pr Col Kw Br Owala Lids - B0FMYQSPHC,ENABLED,B0FMYSZ585,,UNKNOWN,,Unknown,Other on-Amazon,owala+lid+replacement,BROAD,owala free sip 32oz replacement lid,owala free sip 32oz replacement lid,3,0.0%,1,0,50.0%,33.3333%,0.36,,2,0.36,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,12,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Other on-Amazon,paraffin gloves for hands,BROAD,cotton hand gloves moisturizing overnight,cotton hand gloves moisturizing overnight,2,0.0%,1,0,100.0%,50.0%,0.37,,1,0.37,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,21,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,206589068159462,B0F74RXW97 - Ninja Blender Blade Replacement for 72 oz Pitcher,"=""540379563866839""",Sp Kw Br - B0F74RXW97,5,legacy,,CPC,ENABLED,"=""359441389050999""",Sp Kw Br - B0F74RXW97,ENABLED,B0F74RXW97,MO-5EME-L6U2,UNKNOWN,,Unknown,Top of Search on-Amazon,,,co610b ninja blender blade,co610b ninja blender blade,1,0.0%,1,0,,100.0%,0.45,,0,0.45,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,11,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,paraffin wax for hand and feet,BROAD,paraffin protectors for hands and feet 100 count,paraffin protectors for hands and feet 100 count,1,0.0%,1,0,100.0%,100.0%,0.35,,1,0.35,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,7,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,104012156039667,B0FVMLDMCD - Tea Diffusers for Loose Tea,"=""438060466676807""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,5,optimizeForSales,,CPC,PAUSED,"=""474168134796912""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,ENABLED,B0FVMLDMCD,EB-FPLL-MZ5E,UNKNOWN,,Unknown,Detail Page on-Amazon,+tea+infusers,BROAD,tea infuser for loose leaf tea,tea infuser for loose leaf tea,15,46.4286%,1,0,,6.6667%,0.39,,0,0.39,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,21,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,242611733694462,B08V85BZLV - Pairs Heat Resistant Gloves for Grilling,"=""515745529547670""",Sp KW Scavenger - B08V85BZLV,5,legacy,,CPC,ENABLED,"=""362539019960788""",Sp KW Scavenger - B08V85BZLV,ENABLED,B08V85BZLV,R3-8E5E-CZN0,UNKNOWN,,Unknown,Other on-Amazon,heat resistant glove grilling,BROAD,gloves for grilling and smoking heat resistant,gloves for grilling and smoking heat resistant,2,0.0%,1,0,,50.0%,0.51,,0,0.51,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,15,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,118163182088436,B0DT9QXCC3 - Pour Over Coffee Dripper,"=""423560911548046""",Sp Kw Scavenger - B0DT9QXCC3,5,legacy,,CPC,ENABLED,"=""368781255379665""",Sp Kw Scavenger - B0DT9QXCC3,ENABLED,B0DT9QXCC3,P7-IPNB-14CQ,UNKNOWN,,Unknown,Other on-Amazon,pour over,BROAD,pour over single coffee maker,pour over single coffee maker,1,0.0%,1,0,,100.0%,0.33,,0,0.33,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 22, 2026",4,1,2026,16,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,104012156039667,B0FVMLDMCD - Tea Diffusers for Loose Tea,"=""438060466676807""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,5,optimizeForSales,,CPC,PAUSED,"=""474168134796912""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,ENABLED,B0FVMLDMCD,EB-FPLL-MZ5E,UNKNOWN,,Unknown,Other on-Amazon,+tea+infusers,BROAD,infusers for tea,infusers for tea,2,0.0%,1,0,,50.0%,0.58,,0,0.58,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,15,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,232043298537063,B0BYRGS1J9 - Replacement Lids,"=""414470270483000""",Sp Kw Tos Ex - thermoflask lid replacement - B0BYRGS1J9,10,legacy,,CPC,ENABLED,"=""345067637716128""",replacement lids ( B0BYRGS1J9 ),ENABLED,B0BYRGS1J9,U2-1YIP-GCAF,UNKNOWN,,Unknown,Top of Search on-Amazon,thermoflask lid replacement,EXACT,thermoflask lid replacement,thermoflask lid replacement,2,0.0%,1,0,,50.0%,0.6,,0,0.6,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,19,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,250099214177971,B0F75V7P54 - Ninja Blender Top Replacement Lid,"=""453344895754766""",SP Kw Ex ninja blender replacement lid - B0F75V7P54,7,legacy,,CPC,ENABLED,"=""344215995944783""",SP Kw Ex ninja blender replacement lid - B0F75V7P54,ENABLED,B0F75V7P54,EL-EQQZ-EAJB,UNKNOWN,,Unknown,Detail Page on-Amazon,ninja blender replacement lid,EXACT,ninja blender replacement lid,ninja blender replacement lid,17,26.087%,1,0,,5.8824%,0.5,,0,0.5,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 24, 2026",4,1,2026,12,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,104012156039667,B0FVMLDMCD - Tea Diffusers for Loose Tea,"=""438060466676807""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,5,optimizeForSales,,CPC,PAUSED,"=""474168134796912""",SP Kw Br Ros +tea+infusers - B0FVMLDMCD,ENABLED,B0FVMLDMCD,EB-FPLL-MZ5E,UNKNOWN,,Unknown,Detail Page on-Amazon,+tea+infusers,BROAD,tea infuser for loose leaf tea,tea infuser for loose leaf tea,20,0.0%,1,0,,5.0%,0.39,,0,0.39,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,18,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""426912518240951""",SB Prod Collection Paraffin Bags,10,unknown,,CPC,ENABLED,"=""553381897147793""",SB Prod Collection Paraffin Bags,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,keywords-related-to-your-landing-pages,THEME,cotton night gloves,cotton night gloves,3,0.0%,1,0,33.3333%,33.3333%,0.52,,3,0.52,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,18,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,250099214177971,B0F75V7P54 - Ninja Blender Top Replacement Lid,"=""421203893437111""",SP Kw Ex Ros ninja blender lid replacement - B0F75V7P54,5,legacy,,CPC,ENABLED,"=""447633866061978""",SP Kw Ex ninja blender lid replacement - B0F75V7P54,ENABLED,B0F75V7P54,EL-EQQZ-EAJB,UNKNOWN,,Unknown,Top of Search on-Amazon,ninja blender lid replacement,EXACT,ninja blender lid replacement,ninja blender lid replacement,2,0.0%,1,1,,50.0%,0.42,,0,0.42,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 25, 2026",4,1,2026,9,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Brands,220004347573435,SB - Product Collections Ketar,"=""45581331649981""",SB Prod Col Tea and Coffee Items - B074T2FWJY,5,manual,,CPC,ENABLED,"=""424572662727013""",SB Prod Col Tea and Coffee Items - B074T2FWJY,ENABLED,,,UNKNOWN,,Unknown,Top of Search on-Amazon,keywords-related-to-your-landing-pages,THEME,mini tea ball steeper,mini tea ball steeper,1,0.0%,1,0,100.0%,100.0%,0.24,,1,0.24,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 23, 2026",4,1,2026,18,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,206589068159462,B0F74RXW97 - Ninja Blender Blade Replacement for 72 oz Pitcher,"=""506373344560969""",Sp Kw Ex ninja blender blade - B0F74RXW97,6,legacy,,CPC,ENABLED,"=""552319201258916""",Sp Kw Ex ninja blender blade - B0F74RXW97,ENABLED,B0F74RXW97,MO-5EME-L6U2,UNKNOWN,,Unknown,Top of Search on-Amazon,ninja blender blade,EXACT,ninja blender blades,ninja blender blades,1,0.0%,1,1,,100.0%,0.7,,0,0.7,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 20, 2026",4,1,2026,20,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,222549613359669,B0F74TJH24 - Ninja Replacement Blades,"=""446643782606080""",SP Kw Ex Tos - Ninja Blender Blade Replacement - B0F74TJH24,8,legacy,,CPC,ENABLED,"=""420118866620903""",SP Kw Ex Ninja Blender Blade Replacement - B0F74TJH24,ENABLED,B0F74TJH24,4C-RY24-QNAN,UNKNOWN,,Unknown,Detail Page on-Amazon,Ninja Blender Blade Replacement,EXACT,ninja blender blade replacement,ninja blender blade replacement,36,29.4118%,1,0,,2.7778%,0.3,,0,0.3,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
USD,"Jan 21, 2026",4,1,2026,15,Ilshat tatarin,"=""amzn1.ads-account.g.r6tedg6b0c14fi9mhhacdfjv""",Sponsored Products,135041252058689,B0FBRRRV8P - Ear Covers,"=""542263819266448""",Sp Kw Ex Ros ear covers - B0FBRRRV8P,5,legacy,,CPC,ENABLED,"=""440378610552129""",Sp Kw Ex - ear covers - B0FBRRRV8P,ENABLED,B0FBRRRV8P,XL-RQXL-73BS,UNKNOWN,,Unknown,Detail Page on-Amazon,ear covers,EXACT,ear covers,ear covers,13,0.0%,1,0,,7.6923%,0.39,,0,0.39,0,0.0,0,,0.0%,0.0%,0.0,0,0.0%,0,0,0.0,0,0.0%,0,0,0.0,0.0,0,0.0,0.0,0.0,0,,0.0%
